Id,Ticker,Company Name,Country,GICS Sector,fullTimeEmployees,Original Currency,ESG Rank Year,ESG Rank,Average Rank,Years Appeared,Fin Metrics Year,Stock_Performance per,ReportDate,TotalRevenueIncr per,NetIncomeIncr per,OperatingIncomeIncr per,GrossProfitIncr per,DilutedEPSIncr per,TotalRevenue,NetIncome,OperatingIncome,GrossProfit,DilutedEPS,Net Margin per,Operating Margin per,Gross Margin per,ToralRevenue per employee,NetIncome per employee
4490,ILMN,Illumina,USA,Health Care,8970,USD,2025,,0,0,2024,-0.42,12/31/2024,-2.93,5.34,-370.27,4.26,4.77,4372000000,-1223000000,600000000,2861000000,-7.69,-27.97,13.72,65.44,4.87E+05,-136343.37
4491,HCA,HCA Healthcare,USA,Health Care,226000,USD,2016,,0,0,2015,-7.44,12/31/2024,,,,,,,,,,,,,,,
4492,HCA,HCA Healthcare,USA,Health Care,226000,USD,2017,,0,0,2016,12.68,12/31/2024,,,,,,,,,,,,,,,
4493,HCA,HCA Healthcare,USA,Health Care,226000,USD,2018,,0,0,2017,18.13,12/31/2024,,,,,,,,,,,,,,,
4494,HCA,HCA Healthcare,USA,Health Care,226000,USD,2019,,0,0,2018,40.88,12/31/2024,,,,,,,,,,,,,,,
4495,HCA,HCA Healthcare,USA,Health Care,226000,USD,2020,,0,0,2019,21.54,12/31/2024,,,,,,,,,,,,,,,
4496,HCA,HCA Healthcare,USA,Health Care,226000,USD,2021,,0,0,2020,10.19,12/31/2024,,,,,,,,,,,,,,,
4497,HCA,HCA Healthcare,USA,Health Care,226000,USD,2022,,0,0,2021,59.37,12/31/2024,,,,,,58752000000,6956000000,9678000000,49271000000,21.16,11.84,16.47,83.86,2.60E+05,30778.76
4498,HCA,HCA Healthcare,USA,Health Care,226000,USD,2023,,0,0,2022,-5.55,12/31/2024,2.52,-18.88,-6.46,3.23,-9.5,60233000000,5643000000,9053000000,50862000000,19.15,9.37,15.03,84.44,2.67E+05,24969.03
4499,HCA,HCA Healthcare,USA,Health Care,226000,USD,2024,,0,0,2023,13.03,12/31/2024,7.86,-7.11,6.34,8.27,-0.94,64968000000,5242000000,9627000000,55066000000,18.97,8.07,14.82,84.76,2.87E+05,23194.69
4500,HCA,HCA Healthcare,USA,Health Care,226000,USD,2025,,0,0,2024,11.6,12/31/2024,8.67,9.88,9.56,8.68,15.97,70603000000,5760000000,10547000000,59848000000,22,8.16,14.94,84.77,3.12E+05,25486.73
4501,CAT,Caterpillar,USA,Industrials,112900,USD,2016,,0,0,2015,-22.35,12/31/2024,,,,,,,,,,,,,,,
4502,CAT,Caterpillar,USA,Industrials,112900,USD,2017,,0,0,2016,44.4,12/31/2024,,,,,,,,,,,,,,,
4503,CAT,Caterpillar,USA,Industrials,112900,USD,2018,,0,0,2017,72.69,12/31/2024,,,,,,,,,,,,,,,
4504,CAT,Caterpillar,USA,Industrials,112900,USD,2019,,0,0,2018,-18.88,12/31/2024,,,,,,,,,,,,,,,
4505,CAT,Caterpillar,USA,Industrials,112900,USD,2020,,0,0,2019,22.31,12/31/2024,,,,,,,,,,,,,,,
4506,CAT,Caterpillar,USA,Industrials,112900,USD,2021,,0,0,2020,24.47,12/31/2024,,,,,,,,,,,,,,,
4507,CAT,Caterpillar,USA,Industrials,112900,USD,2022,,0,0,2021,14.96,12/31/2024,,,,,,50971000000,6489000000,6878000000,15003000000,11.83,12.73,13.49,29.43,4.51E+05,57475.64
4508,CAT,Caterpillar,USA,Industrials,112900,USD,2023,,0,0,2022,18.26,12/31/2024,16.59,3.33,28.37,16.72,6.85,59427000000,6705000000,8829000000,17512000000,12.64,11.28,14.86,29.47,5.26E+05,59388.84
4509,CAT,Caterpillar,USA,Industrials,112900,USD,2024,,0,0,2023,25.36,12/31/2024,12.84,54.14,46.86,32.84,59.18,67060000000,10335000000,12966000000,23263000000,20.12,15.41,19.33,34.69,5.94E+05,91541.19
4510,CAT,Caterpillar,USA,Industrials,112900,USD,2025,,0,0,2024,25.7,12/31/2024,-3.36,4.42,0.82,0.26,9.59,64809000000,10792000000,13072000000,23324000000,22.05,16.65,20.17,35.99,5.74E+05,95589.02
4511,UNP,Union Pacific,USA,Industrials,30146,USD,2016,,0,0,2015,-33.02,12/31/2024,,,,,,,,,,,,,,,
4512,UNP,Union Pacific,USA,Industrials,30146,USD,2017,,0,0,2016,38.33,12/31/2024,,,,,,,,,,,,,,,
4513,UNP,Union Pacific,USA,Industrials,30146,USD,2018,,0,0,2017,31.29,12/31/2024,,,,,,,,,,,,,,,
4514,UNP,Union Pacific,USA,Industrials,30146,USD,2019,,0,0,2018,3.69,12/31/2024,,,,,,,,,,,,,,,
4515,UNP,Union Pacific,USA,Industrials,30146,USD,2020,,0,0,2019,35.76,12/31/2024,,,,,,,,,,,,,,,
4516,UNP,Union Pacific,USA,Industrials,30146,USD,2021,,0,0,2020,16.27,12/31/2024,,,,,,,,,,,,,,,
4517,UNP,Union Pacific,USA,Industrials,30146,USD,2022,,0,0,2021,22.25,12/31/2024,,,,,,21804000000,6523000000,9338000000,10514000000,9.95,29.92,42.83,48.22,7.23E+05,216380.28
4518,UNP,Union Pacific,USA,Industrials,30146,USD,2023,,0,0,2022,-16.37,12/31/2024,14.08,7.28,6.2,6.57,12.66,24875000000,6998000000,9917000000,11205000000,11.21,28.13,39.87,45.05,8.25E+05,232136.93
4519,UNP,Union Pacific,USA,Industrials,30146,USD,2024,,0,0,2023,21.48,12/31/2024,-3.04,-8.85,-8.42,-6.03,-6.78,24119000000,6379000000,9082000000,10529000000,10.45,26.45,37.65,43.65,8.00E+05,211603.53
4520,UNP,Union Pacific,USA,Industrials,30146,USD,2025,,0,0,2024,-4.96,12/31/2024,0.54,5.77,6.95,4.84,6.12,24250000000,6747000000,9713000000,11039000000,11.09,27.82,40.05,45.52,8.04E+05,223810.79
4521,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2016,,0,0,2015,-13.81,12/31/2024,,,,,,,,,,,,,,,
4522,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2017,,0,0,2016,19.15,12/31/2024,,,,,,,,,,,,,,,
4523,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2018,,0,0,2017,18.3,12/31/2024,,,,,,,,,,,,,,,
4524,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2019,,0,0,2018,-15.79,12/31/2024,,,,,,,,,,,,,,,
4525,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2020,,0,0,2019,45.74,12/31/2024,,,,,,,,,,,,,,,
4526,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2021,,0,0,2020,-22.11,12/31/2024,,,,,,,,,,,,,,,
4527,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2022,,0,0,2021,23.12,12/31/2024,,,,,,64388000000,3864000000,5136000000,12491000000,2.56,6,7.98,19.4,3.48E+05,20886.49
4528,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2023,,0,0,2022,19.99,12/31/2024,4.17,34.5,7.17,9.42,36.72,67074000000,5197000000,5504000000,13668000000,3.5,7.75,8.21,20.38,3.63E+05,28091.89
4529,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2024,,0,0,2023,-14.5,12/31/2024,2.75,-38.52,-35.3,-11.55,-36.29,68920000000,3195000000,3561000000,12089000000,2.23,4.64,5.17,17.54,3.73E+05,17270.27
4530,RTX,Raytheon Technologies,USA,Industrials,185000,USD,2025,,0,0,2024,40.3,12/31/2024,17.15,49.42,83.6,27.47,59.19,80738000000,4774000000,6538000000,15410000000,3.55,5.91,8.1,19.09,4.36E+05,25805.41
4531,LMT,Lockheed Martin,USA,Industrials,121000,USD,2016,,0,0,2015,17.89,12/31/2024,,,,,,,,,,,,,,,
4532,LMT,Lockheed Martin,USA,Industrials,121000,USD,2017,,0,0,2016,20.11,12/31/2024,,,,,,,,,,,,,,,
4533,LMT,Lockheed Martin,USA,Industrials,121000,USD,2018,,0,0,2017,31.1,12/31/2024,,,,,,,,,,,,,,,
4534,LMT,Lockheed Martin,USA,Industrials,121000,USD,2019,,0,0,2018,-16.78,12/31/2024,,,,,,,,,,,,,,,
4535,LMT,Lockheed Martin,USA,Industrials,121000,USD,2020,,0,0,2019,55.6,12/31/2024,,,,,,,,,,,,,,,
4536,LMT,Lockheed Martin,USA,Industrials,121000,USD,2021,,0,0,2020,-7.54,12/31/2024,,,,,,,,,,,,,,,
4537,LMT,Lockheed Martin,USA,Industrials,121000,USD,2022,,0,0,2021,2.62,12/31/2024,,,,,,67044000000,6315000000,9123000000,9061000000,22.76,9.42,13.61,13.52,5.54E+05,52190.08
4538,LMT,Lockheed Martin,USA,Industrials,121000,USD,2023,,0,0,2022,40.76,12/31/2024,-1.58,-9.23,-8.5,-8.54,-4.83,65984000000,5732000000,8348000000,8287000000,21.66,8.69,12.65,12.56,5.45E+05,47371.9
4539,LMT,Lockheed Martin,USA,Industrials,121000,USD,2024,,0,0,2023,-3.69,12/31/2024,2.41,20.73,1.9,2.32,27.19,67571000000,6920000000,8507000000,8479000000,27.55,10.24,12.59,12.55,5.58E+05,57190.08
4540,LMT,Lockheed Martin,USA,Industrials,121000,USD,2025,,0,0,2024,9.18,12/31/2024,5.14,-22.89,-17.56,-18.27,-19.02,71043000000,5336000000,7013000000,6930000000,22.31,7.51,9.87,9.75,5.87E+05,44099.17
4541,GE,General Electric,USA,Industrials,53000,USD,2016,,0,0,2015,26.77,12/31/2024,,,,,,,,,,,,,,,
4542,GE,General Electric,USA,Industrials,53000,USD,2017,,0,0,2016,6.67,12/31/2024,,,,,,,,,,,,,,,
4543,GE,General Electric,USA,Industrials,53000,USD,2018,,0,0,2017,-43.04,12/31/2024,,,,,,,,,,,,,,,
4544,GE,General Electric,USA,Industrials,53000,USD,2019,,0,0,2018,-56.07,12/31/2024,,,,,,,,,,,,,,,
4545,GE,General Electric,USA,Industrials,53000,USD,2020,,0,0,2019,55.09,12/31/2024,,,,,,,,,,,,,,,
4546,GE,General Electric,USA,Industrials,53000,USD,2021,,0,0,2020,-4.15,12/31/2024,,,,,,,,,,,,,,,
4547,GE,General Electric,USA,Industrials,53000,USD,2022,,0,0,2021,9.04,12/31/2024,,,,,,56469000000,-6337000000,1058000000,13091000000,-6.16,-11.22,1.87,23.18,1.07E+06,-119566.04
4548,GE,General Electric,USA,Industrials,53000,USD,2023,,0,0,2022,-11.62,12/31/2024,-48.4,-105.3,239.89,-22.45,-100.81,29139000000,336000000,3596000000,10152000000,0.05,1.15,12.34,34.84,5.50E+05,6339.62
4550,GE,General Electric,USA,Industrials,53000,USD,2025,,0,0,2024,66.93,12/31/2024,9.49,-30.86,43.33,16,-28.35,38702000000,6556000000,6761000000,14394000000,5.99,16.94,17.47,37.19,7.30E+05,123698.11
4551,NOC,Northrop Grumman,USA,Industrials,97000,USD,2016,,0,0,2015,30.55,12/31/2024,,,,,,,,,,,,,,,
4552,NOC,Northrop Grumman,USA,Industrials,97000,USD,2017,,0,0,2016,27.11,12/31/2024,,,,,,,,,,,,,,,
4553,NOC,Northrop Grumman,USA,Industrials,97000,USD,2018,,0,0,2017,33.02,12/31/2024,,,,,,,,,,,,,,,
4554,NOC,Northrop Grumman,USA,Industrials,97000,USD,2019,,0,0,2018,-19.94,12/31/2024,,,,,,,,,,,,,,,
4555,NOC,Northrop Grumman,USA,Industrials,97000,USD,2020,,0,0,2019,47.04,12/31/2024,,,,,,,,,,,,,,,
4556,NOC,Northrop Grumman,USA,Industrials,97000,USD,2021,,0,0,2020,-10.67,12/31/2024,,,,,,,,,,,,,,,
4557,NOC,Northrop Grumman,USA,Industrials,97000,USD,2022,,0,0,2021,28.72,12/31/2024,,,,,,35667000000,7005000000,3671000000,7268000000,43.54,19.64,10.29,20.38,3.68E+05,72216.49
4558,NOC,Northrop Grumman,USA,Industrials,97000,USD,2023,,0,0,2022,43.06,12/31/2024,2.62,-30.11,-1.91,2.83,-27.72,36602000000,4896000000,3601000000,7474000000,31.47,13.38,9.84,20.42,3.77E+05,50474.23
4559,NOC,Northrop Grumman,USA,Industrials,97000,USD,2024,,0,0,2023,-12.68,12/31/2024,7.34,-58.01,-29.55,-12.35,-57.01,39290000000,2056000000,2537000000,6551000000,13.53,5.23,6.46,16.67,4.05E+05,21195.88
4560,NOC,Northrop Grumman,USA,Industrials,97000,USD,2025,,0,0,2024,1.1,12/31/2024,4.44,103.02,72.25,27.64,109.46,41033000000,4174000000,4370000000,8362000000,28.34,10.17,10.65,20.38,4.23E+05,43030.93
4561,HON,Honeywell,USA,Industrials,102000,USD,2016,,0,0,2015,6.41,12/31/2024,,,,,,,,,,,,,,,
4562,HON,Honeywell,USA,Industrials,102000,USD,2017,,0,0,2016,17.15,12/31/2024,,,,,,,,,,,,,,,
4563,HON,Honeywell,USA,Industrials,102000,USD,2018,,0,0,2017,34.2,12/31/2024,,,,,,,,,,,,,,,
4564,HON,Honeywell,USA,Industrials,102000,USD,2019,,0,0,2018,-9.48,12/31/2024,,,,,,,,,,,,,,,
4565,HON,Honeywell,USA,Industrials,102000,USD,2020,,0,0,2019,38.27,12/31/2024,,,,,,,,,,,,,,,
4566,HON,Honeywell,USA,Industrials,102000,USD,2021,,0,0,2020,21.62,12/31/2024,,,,,,,,,,,,,,,
4567,HON,Honeywell,USA,Industrials,102000,USD,2022,,0,0,2021,-1.03,12/31/2024,,,,,,34392000000,5542000000,6200000000,12331000000,7.91,16.11,18.03,35.85,3.37E+05,54333.33
4568,HON,Honeywell,USA,Industrials,102000,USD,2023,,0,0,2022,5.23,12/31/2024,3.12,-10.39,3.66,6.39,-8.09,35466000000,4966000000,6427000000,13119000000,7.27,14,18.12,36.99,3.48E+05,48686.27
4569,HON,Honeywell,USA,Industrials,102000,USD,2024,,0,0,2023,-0.38,12/31/2024,3.37,13.93,10.22,4.18,16.51,36662000000,5658000000,7084000000,13667000000,8.47,15.43,19.32,37.28,3.59E+05,55470.59
4570,HON,Honeywell,USA,Industrials,102000,USD,2025,,0,0,2024,10.81,12/31/2024,5.01,0.83,8.13,7.28,2.83,38498000000,5705000000,7660000000,14662000000,8.71,14.82,19.9,38.09,3.77E+05,55931.37
4571,WM,Waste Management,USA,Industrials,61700,USD,2016,,0,0,2015,8.5,12/31/2024,,,,,,,,,,,,,,,
4572,WM,Waste Management,USA,Industrials,61700,USD,2017,,0,0,2016,38.38,12/31/2024,,,,,,,,,,,,,,,
4573,WM,Waste Management,USA,Industrials,61700,USD,2018,,0,0,2017,24.31,12/31/2024,,,,,,,,,,,,,,,
4574,WM,Waste Management,USA,Industrials,61700,USD,2019,,0,0,2018,4.27,12/31/2024,,,,,,,,,,,,,,,
4575,WM,Waste Management,USA,Industrials,61700,USD,2020,,0,0,2019,31.55,12/31/2024,,,,,,,,,,,,,,,
4576,WM,Waste Management,USA,Industrials,61700,USD,2021,,0,0,2020,4.45,12/31/2024,,,,,,,,,,,,,,,
4577,WM,Waste Management,USA,Industrials,61700,USD,2022,,0,0,2021,42.73,12/31/2024,,,,,,17931000000,1816000000,2957000000,6820000000,4.29,10.13,16.49,38.03,2.91E+05,29432.74
4578,WM,Waste Management,USA,Industrials,61700,USD,2023,,0,0,2022,-4.25,12/31/2024,9.85,23.24,15.93,8.56,25.64,19698000000,2238000000,3428000000,7404000000,5.39,11.36,17.4,37.59,3.19E+05,36272.29
4579,WM,Waste Management,USA,Industrials,61700,USD,2024,,0,0,2023,15.8,12/31/2024,3.7,2.95,11.52,5.62,5.01,20426000000,2304000000,3823000000,7820000000,5.66,11.28,18.72,38.28,3.31E+05,37341.98
4580,WM,Waste Management,USA,Industrials,61700,USD,2025,,0,0,2024,15.45,12/31/2024,8.01,19.18,8.53,11,20.32,22063000000,2746000000,4149000000,8680000000,6.81,12.45,18.81,39.34,3.58E+05,44505.67
4581,DE,Deere & Company,USA,Industrials,75800,USD,2016,,0,0,2015,-9.83,10/31/2024,,,,,,,,,,,,,,,
4582,DE,Deere & Company,USA,Industrials,75800,USD,2017,,0,0,2016,39.84,10/31/2024,,,,,,,,,,,,,,,
4583,DE,Deere & Company,USA,Industrials,75800,USD,2018,,0,0,2017,53.87,10/31/2024,,,,,,,,,,,,,,,
4584,DE,Deere & Company,USA,Industrials,75800,USD,2019,,0,0,2018,-5.52,10/31/2024,,,,,,,,,,,,,,,
4585,DE,Deere & Company,USA,Industrials,75800,USD,2020,,0,0,2019,21.3,10/31/2024,,,,,,,,,,,,,,,
4586,DE,Deere & Company,USA,Industrials,75800,USD,2021,,0,0,2020,55.38,10/31/2024,,,,,,,,,,,,,,,
4587,DE,Deere & Company,USA,Industrials,75800,USD,2022,,0,0,2021,27.23,10/31/2024,,,,,,43033000000,5963000000,7663000000,13715000000,18.99,13.86,17.81,31.87,5.68E+05,78667.55
4588,DE,Deere & Company,USA,Industrials,75800,USD,2023,,0,0,2022,26.18,10/31/2024,19.17,19.59,17.79,14.69,22.59,51282000000,7131000000,9026000000,15730000000,23.28,13.91,17.6,30.67,6.77E+05,94076.52
4589,DE,Deere & Company,USA,Industrials,75800,USD,2024,,0,0,2023,-5.31,10/31/2024,17.48,42.56,61.66,41.81,48.75,60248000000,10166000000,14591000000,22306000000,34.63,16.87,24.22,37.02,7.95E+05,134116.09
4590,DE,Deere & Company,USA,Industrials,75800,USD,2025,,0,0,2024,7.58,10/31/2024,-16.15,-30.16,-21.68,-12.6,-26.02,50518000000,7100000000,11427000000,19495000000,25.62,14.05,22.62,38.59,6.66E+05,93667.55
4591,BA,Boeing,USA,Industrials,172000,USD,2016,,0,0,2015,14.54,12/31/2024,,,,,,,,,,,,,,,
4592,BA,Boeing,USA,Industrials,172000,USD,2017,,0,0,2016,13.84,12/31/2024,,,,,,,,,,,,,,,
4593,BA,Boeing,USA,Industrials,172000,USD,2018,,0,0,2017,93.94,12/31/2024,,,,,,,,,,,,,,,
4594,BA,Boeing,USA,Industrials,172000,USD,2019,,0,0,2018,9.08,12/31/2024,,,,,,,,,,,,,,,
4595,BA,Boeing,USA,Industrials,172000,USD,2020,,0,0,2019,5.61,12/31/2024,,,,,,,,,,,,,,,
4596,BA,Boeing,USA,Industrials,172000,USD,2021,,0,0,2020,-33.66,12/31/2024,,,,,,,,,,,,,,,
4597,BA,Boeing,USA,Industrials,172000,USD,2022,,0,0,2021,-3.47,12/31/2024,,,,,,62286000000,-4202000000,-3357000000,3049000000,-7.15,-6.75,-5.39,4.9,3.62E+05,-24430.23
4598,BA,Boeing,USA,Industrials,172000,USD,2023,,0,0,2022,-6.62,12/31/2024,6.94,17.44,4.53,15.78,16.08,66608000000,-4935000000,-3509000000,3530000000,-8.3,-7.41,-5.27,5.3,3.87E+05,-28691.86
4599,BA,Boeing,USA,Industrials,172000,USD,2024,,0,0,2023,35.09,12/31/2024,16.79,-54.97,-76.6,118.81,-55.78,77794000000,-2222000000,-821000000,7724000000,-3.67,-2.86,-1.06,9.93,4.52E+05,-12918.6
4600,BA,Boeing,USA,Industrials,172000,USD,2025,,0,0,2024,-31.38,12/31/2024,-14.5,431.82,1218.39,-125.78,400.27,66517000000,-11817000000,-10824000000,-1991000000,-18.36,-17.77,-16.27,-2.99,3.87E+05,-68703.49
4601,MMM,3M,USA,Industrials,61500,USD,2016,,0,0,2015,-5.34,12/31/2024,,,,,,,,,,,,,,,
4602,MMM,3M,USA,Industrials,61500,USD,2017,,0,0,2016,23.85,12/31/2024,,,,,,,,,,,,,,,
4603,MMM,3M,USA,Industrials,61500,USD,2018,,0,0,2017,34.71,12/31/2024,,,,,,,,,,,,,,,
4604,MMM,3M,USA,Industrials,61500,USD,2019,,0,0,2018,-17.55,12/31/2024,,,,,,,,,,,,,,,
4605,MMM,3M,USA,Industrials,61500,USD,2020,,0,0,2019,-3.23,12/31/2024,,,,,,,,,,,,,,,
4606,MMM,3M,USA,Industrials,61500,USD,2021,,0,0,2020,1.64,12/31/2024,,,,,,,,,,,,,,,
4607,MMM,3M,USA,Industrials,61500,USD,2022,,0,0,2021,4.73,12/31/2024,,,,,,35355000000,5921000000,7369000000,16560000000,10.12,16.75,20.84,46.84,5.75E+05,96276.42
4608,MMM,3M,USA,Industrials,61500,USD,2023,,0,0,2022,-29.9,12/31/2024,-26,-2.43,-74,-37.75,0.59,26161000000,5777000000,1916000000,10308000000,10.18,22.08,7.32,39.4,4.25E+05,93934.96
4609,MMM,3M,USA,Industrials,61500,USD,2024,,0,0,2023,-4.6,12/31/2024,-5.93,-221.08,-659.76,-6.61,-224.07,24610000000,-6995000000,-10725000000,9627000000,-12.63,-28.42,-43.58,39.12,4.00E+05,-113739.84
4610,MMM,3M,USA,Industrials,61500,USD,2025,,0,0,2024,47.11,12/31/2024,-0.14,-159.66,-144.96,5.2,-159.78,24575000000,4173000000,4822000000,10128000000,7.55,16.98,19.62,41.21,4.00E+05,67853.66
4611,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2016,,0,0,2015,0.19,12/31/2024,,,,,,,,,,,,,,,
4612,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2017,,0,0,2016,35.03,12/31/2024,,,,,,,,,,,,,,,
4613,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2018,,0,0,2017,37.5,12/31/2024,,,,,,,,,,,,,,,
4614,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2019,,0,0,2018,-23.53,12/31/2024,,,,,,,,,,,,,,,
4615,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2020,,0,0,2019,47.99,12/31/2024,,,,,,,,,,,,,,,
4616,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2021,,0,0,2020,15.11,12/31/2024,,,,,,,,,,,,,,,
4617,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2022,,0,0,2021,19.68,12/31/2024,,,,,,14455000000,2694000000,3477000000,5966000000,8.51,18.64,24.05,41.27,3.29E+05,61227.27
4618,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2023,,0,0,2022,-8.64,12/31/2024,10.22,12.62,9,9,14.81,15932000000,3034000000,3790000000,6503000000,9.77,19.04,23.79,40.82,3.62E+05,68954.55
4619,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2024,,0,0,2023,21.37,12/31/2024,1.1,-2.54,6.6,4.43,-0.31,16107000000,2957000000,4040000000,6791000000,9.74,18.36,25.08,42.16,3.66E+05,67204.55
4620,ITW,Illinois Tool Works,USA,Industrials,44000,USD,2025,,0,0,2024,-0.35,12/31/2024,-1.3,17.96,5.54,3.67,20.23,15898000000,3488000000,4264000000,7040000000,11.71,21.94,26.82,44.28,3.61E+05,79272.73
4621,ETN,Eaton,Ireland,Industrials,94443,USD,2016,,0,0,2015,-20.4,12/31/2024,,,,,,,,,,,,,,,
4622,ETN,Eaton,Ireland,Industrials,94443,USD,2017,,0,0,2016,33.82,12/31/2024,,,,,,,,,,,,,,,
4623,ETN,Eaton,Ireland,Industrials,94443,USD,2018,,0,0,2017,20.64,12/31/2024,,,,,,,,,,,,,,,
4624,ETN,Eaton,Ireland,Industrials,94443,USD,2019,,0,0,2018,-12.37,12/31/2024,,,,,,,,,,,,,,,
4625,ETN,Eaton,Ireland,Industrials,94443,USD,2020,,0,0,2019,45.07,12/31/2024,,,,,,,,,,,,,,,
4626,ETN,Eaton,Ireland,Industrials,94443,USD,2021,,0,0,2020,28.15,12/31/2024,,,,,,,,,,,,,,,
4627,ETN,Eaton,Ireland,Industrials,94443,USD,2022,,0,0,2021,45.32,12/31/2024,,,,,,19628000000,2144000000,2463000000,6335000000,5.34,10.92,12.55,32.28,2.08E+05,22701.52
4628,ETN,Eaton,Ireland,Industrials,94443,USD,2023,,0,0,2022,-7.49,12/31/2024,5.73,14.83,21.6,8.71,14.98,20752000000,2462000000,2995000000,6887000000,6.14,11.86,14.43,33.19,2.20E+05,26068.63
4629,ETN,Eaton,Ireland,Industrials,94443,USD,2024,,0,0,2023,55.11,12/31/2024,11.78,30.71,29.72,22.46,30.62,23196000000,3218000000,3885000000,8434000000,8.02,13.87,16.75,36.36,2.46E+05,34073.46
4630,ETN,Eaton,Ireland,Industrials,94443,USD,2025,,0,0,2024,40.85,12/31/2024,7.25,17.9,19.23,12.67,18.45,24878000000,3794000000,4632000000,9503000000,9.5,15.25,18.62,38.2,2.63E+05,40172.38
4631,PH,Parker Hannifin,USA,Industrials,61120,USD,2016,,0,0,2015,-22.17,6/30/2024,,,,,,,,,,,,,,,
4632,PH,Parker Hannifin,USA,Industrials,61120,USD,2017,,0,0,2016,47.57,6/30/2024,,,,,,,,,,,,,,,
4633,PH,Parker Hannifin,USA,Industrials,61120,USD,2018,,0,0,2017,42.67,6/30/2024,,,,,,,,,,,,,,,
4634,PH,Parker Hannifin,USA,Industrials,61120,USD,2019,,0,0,2018,-24.65,6/30/2024,,,,,,,,,,,,,,,
4635,PH,Parker Hannifin,USA,Industrials,61120,USD,2020,,0,0,2019,42.98,6/30/2024,,,,,,,,,,,,,,,
4636,PH,Parker Hannifin,USA,Industrials,61120,USD,2021,,0,0,2020,32.93,6/30/2024,,,,,,,,,,,,,,,
4637,PH,Parker Hannifin,USA,Industrials,61120,USD,2022,,0,0,2021,16.67,6/30/2024,,,,,,14347640000,1746100000,2359711000,4743118000,13.35,12.17,16.45,33.06,2.35E+05,28568.39
4638,PH,Parker Hannifin,USA,Industrials,61120,USD,2023,,0,0,2022,-7,6/30/2024,10.55,-24.65,18.97,11.98,-24.42,15861608000,1315605000,2807238000,5311299000,10.09,8.29,17.7,33.49,2.60E+05,21524.95
4639,PH,Parker Hannifin,USA,Industrials,61120,USD,2024,,0,0,2023,59.71,6/30/2024,20.2,58.33,9.55,21.05,58.97,19065194000,2082936000,3075199000,6429302000,16.04,10.93,16.13,33.72,3.12E+05,34079.45
4640,PH,Parker Hannifin,USA,Industrials,61120,USD,2025,,0,0,2024,40.43,6/30/2024,4.53,36.55,23.98,10.86,36.16,19929606000,2844215000,3812613000,7127790000,21.84,14.27,19.13,35.76,3.26E+05,46534.93
4641,CMI,Cummins,USA,Industrials,69600,USD,2016,,0,0,2015,-36.79,12/31/2024,,,,,,,,,,,,,,,
4642,CMI,Cummins,USA,Industrials,69600,USD,2017,,0,0,2016,63.01,12/31/2024,,,,,,,,,,,,,,,
4643,CMI,Cummins,USA,Industrials,69600,USD,2018,,0,0,2017,31.22,12/31/2024,,,,,,,,,,,,,,,
4644,CMI,Cummins,USA,Industrials,69600,USD,2019,,0,0,2018,-23.6,12/31/2024,,,,,,,,,,,,,,,
4645,CMI,Cummins,USA,Industrials,69600,USD,2020,,0,0,2019,40.74,12/31/2024,,,,,,,,,,,,,,,
4646,CMI,Cummins,USA,Industrials,69600,USD,2021,,0,0,2020,28.53,12/31/2024,,,,,,,,,,,,,,,
4647,CMI,Cummins,USA,Industrials,69600,USD,2022,,0,0,2021,-2.06,12/31/2024,,,,,,24021000000,2131000000,2200000000,5695000000,12.01,8.87,9.16,23.71,3.45E+05,30617.82
4648,CMI,Cummins,USA,Industrials,69600,USD,2023,,0,0,2022,13.79,12/31/2024,16.87,0.94,17.27,17.98,21.65,28074000000,2151000000,2580000000,6719000000,14.61,7.66,9.19,23.93,4.03E+05,30905.17
4649,CMI,Cummins,USA,Industrials,69600,USD,2024,,0,0,2023,1.36,12/31/2024,21.34,-65.83,28.8,22.77,3.49,34065000000,735000000,3323000000,8249000000,15.12,2.16,9.75,24.22,4.89E+05,10560.34
4650,CMI,Cummins,USA,Industrials,69600,USD,2025,,0,0,2024,49,12/31/2024,0.11,436.87,1.78,2.3,-65.94,34102000000,3946000000,3382000000,8439000000,5.15,11.57,9.92,24.75,4.90E+05,56695.4
4651,CARR,Carrier Global,USA,Industrials,48000,USD,2016,,0,0,2015,0,12/31/2024,,,,,,,,,,,,,,,
